NAME	type	X	Y
咸慈中医肾病专科医院	1	118.77388308000	32.03495707540
南京玄武明泽堂中西医结合诊所	1	118.79402220000	32.05203965980
爱民诊所	1	118.73504232000	32.07959091000
惠宁诊所	1	118.73844990000	32.08455031540
洪武社区卫生服务站	1	118.78326918000	32.03313209970
南苑社区卫生服务中心	1	118.73247588000	32.01263387990
南京军区机关医院	1	118.80261864000	32.05285564530
南京港龙医院	1	118.82656530000	32.03603194520
南京市教育局老年教师公寓卫生站	1	118.78777692000	32.01353397030
南京市中西医结合医院	1	118.85257782000	32.03743842000
白下区中医院二条巷卫生站	1	118.79611974000	32.03801311470
江东社区卫生站	1	118.73230344000	32.04446206520
爱心诊所	1	118.79696250000	31.99973391020
维特医疗白癜风专科	1	118.81747295900	32.08419634540
南京市卫东诊所	1	118.82177658000	32.02619130020
富义诊所	1	118.83616794000	32.12425885500
宝地园社区卫生服务站	1	118.73954844000	32.06268301500
中国药科大学玄武门校区－综合门诊部	1	118.77505452000	32.07366031470
时珍诊所	1	118.73300382000	32.07846190460
热河南路社区卫生服务中心	1	118.73293380000	32.07743158510
南京玛丽妇科医院	1	118.77535674000	32.00638266030
南京金陵沧波门医院	1	118.81241550000	32.05385104460
白下升州路诊所	1	118.76900814000	32.02968095970
南京盲人推拿门诊部	1	118.78127676000	32.02915855500
南京市急救中心城南急救站	1	118.77913259900	32.02000204530
南京市下关区金大卫生所	1	118.75720266000	32.10619045490
南京华肤医院	1	118.75320720000	32.08946975990
伍佰村宋付军诊所	1	118.77847578000	32.10944481000
南京仁品耳鼻喉医院	1	118.77709032000	32.01713914480
栖霞区中医骨伤专科医院	1	118.80256284000	32.10440593500
南京白下泰坤堂中医诊所	1	118.79987652000	32.02741588510
江苏省老年医院（江苏省省级机关医院）	1	118.76318676000	32.06796142510
南京东方诊所	1	118.79723664000	32.05929577470
云南路社区卫生站	1	118.77112566000	32.06605891500
雨花台区妇幼保健所	1	118.77410628000	32.00715238530
南京市急救中心城中急救站	1	118.77174144000	32.07364739990
秦淮汇景诊所	1	118.80834354000	31.98628822520
本草堂中医馆	1	118.76856912000	32.03434331990
下关区口腔病防治所	1	118.73943954000	32.08908123010
秦淮医院双塘里社区卫生站	1	118.76758578000	32.02476727540
南京下关文明诊所	1	118.75549014000	32.11117973990
新莲诊所	1	118.77758442000	32.09565770990
南京玄武新尚诊所	1	118.82389554000	32.08438759480
白下区省冶中西医结合诊所	1	118.81317060000	32.02561687520
大影壁社区卫生服务站	1	118.79712396000	32.05019060970
国电南京自动化公司卫生所	1	118.76730318000	32.08005198000
南京新世纪中医院	1	118.73574126000	32.07571906530
明俊中医馆	1	118.78371432000	32.01503220030
南京圣贝中西医结合门诊	1	118.78875180000	32.02848301540
南京建邺安康诊所	1	118.73666160000	32.04019916960
南京京都医院	1	118.78933446000	32.03619772480
康爱社区卫生中心	1	118.77614928000	32.08367857490
大件卫生所	1	118.75811526000	32.04650339990
阅江楼社区卫生中心	1	118.73766222000	32.09152427980
宁南社区卫生服务中心	1	118.76403888000	32.00248430990
南京秦淮博盟中西医	1	118.77649956000	32.01592806040
汉德门诊部	1	118.76095638000	32.04338350470
南京玄武李月珍诊所	1	118.82784294000	32.10251953540
金城集团公司金城医院	1	118.79890362000	32.03612599500
迈皋桥医院	1	118.80256284000	32.10440593500
中央门中西医免疫专科	1	118.76927580000	32.11170651030
夫子庙社区卫生服务中心	1	118.78181442000	32.01961356020
大件草场门卫生所	1	118.74594330000	32.06363782460
立标诊所	1	118.75477608000	32.01481557000
雨花集合诊所	1	118.76026734000	32.00805454490
玄武华飞卫生所	1	118.81478610000	32.10360615020
南京市白下区建中中医院	1	118.77042258000	32.04168862480
明星诊所	1	118.77660000000	32.08316913020
南医大二附院兴都诊所	1	118.82950524000	32.11364483960
柏果园卫生站	1	118.76726268000	32.08105179000
南京摩擦材料总厂卫生所	1	118.81722762000	32.13505615490
集庆堂中医诊所	1	118.74553524000	32.03160984000
玄武李守田诊所	1	118.85626530000	32.03592462000
南京体育学院－运动康复医院	1	118.86296598000	32.04268614010
南京白下鑫园诊所	1	118.81540548000	32.01956932460
宁海路社区卫生服务中心	1	118.76743476000	32.05701530960
南京杏林门诊部	1	118.78469945900	32.09723298000
南京城东医院	1	118.88875206000	32.05153426470
南京市下关区东井村诊所	1	118.79467812000	32.09914138490
朝天宫社区卫生服务中心	1	118.77415344000	32.03530744540
建邺区虹苑社区卫生站	1	118.74665160000	32.01725218510
德生堂诊所	1	118.80058338000	32.08298021960
南京大学医学院附属口腔医院南苑门诊部（）南京市口腔医院	1	118.73247588000	32.01263387990
秦淮区蓝旗社区卫生中心	1	118.81253934000	32.02736620530
焕华诊所	1	118.81036602000	32.11601080470
南京公安消防医院（武警南京消防医院）	1	118.77634206000	32.06005276460
南京玄武益存诊所	1	118.80958752000	32.07563059490
南京下关康众诊所	1	118.78174728000	32.09661076490
玄武博济堂中医诊所	1	118.78646616000	32.04977350480
兰园社区卫生服务中心	1	118.78788762000	32.05094507960
乐家老铺中医诊所	1	118.77922332000	32.02271361050
建宁路社区卫生服务中心头所村诊所	1	118.75312602000	32.09173937980
南京医学会迪安病理会诊服务中心	1	118.81746810000	32.02728408010
建宁路社区卫生服务中心	1	118.75190328000	32.09553787520
南京延龄门诊部	1	118.79553060000	32.04246523470
南京玄武区口腔病防治所	1	118.80641394000	32.05959250460
南京鼓楼五塘新村诊所	1	118.77783498000	32.10869394020
寿富诊所	1	118.80228204000	32.10585570020
南方医院	1	118.82277918000	32.02123202960
诚德诊所	1	118.81508580000	32.01281752470
玄武区藤子村卫生室	1	118.81331352000	32.09792220010
中医骨伤推拿诊所	1	118.75609404000	32.08009333520
南京市鼓楼区妇幼保健所	1	118.76566608000	32.07283227040
南京医科大学第二附属医院（东院）	1	118.75121748000	32.08523881470
孝陵卫社区卫生服务中心（二部）	1	118.83946230000	32.02739293480
宏光路社区卫生服务站	1	118.80145169900	32.00625405010
中大医院北院	1	118.77527124000	32.07915904480
进香河诊所	1	118.78476624100	32.05385469030
建邺区乐山路社区卫生站	1	118.70933436000	32.00861722500
南京北卫诊所	1	118.73834172000	32.04514071010
南京医科大学附属口腔医院	1	118.77037344000	32.04458023540
玄武区口腔病防治所北门桥分所	1	118.78346430000	32.05052199000
南京同健中医门诊	1	118.73924928000	32.08419963020
中华门社区卫生服务中心晨光路服务点	1	118.78904988000	32.00183325030
胡宗仁中医针灸诊所	1	118.74530466000	32.08808686470
七二四所综合门诊部	1	118.74568446000	32.09022738030
雨花台区软件大道社区卫生服务站	1	118.75036518000	31.97700360020
江苏省省级机关医院龙江门诊部	1	118.74169314000	32.05652561980
南京鼓楼利民诊所	1	118.75083120000	32.07682970980
南京市建邺区顺康诊所	1	118.71326754000	32.02010514000
双桥新村社区卫生站	1	118.79359812000	32.00406119960
南京市玄武区惠民医院	1	118.78788762000	32.05094507960
二七二卫生所	1	118.75046958000	32.07963906040
康安门诊	1	118.80349506000	32.01258888040
河海大学医院	1	118.75237362000	32.05509453040
汇康针刀门诊	1	118.77488136000	32.02606273530
东南大学附属中大医院	1	118.77185178000	32.07325761000
南京汉中门大街门诊部	1	118.73833200000	32.04107981990
燕子矶超市绿洲社区卫生站	1	118.81490364000	32.12619030020
南京长江医院	1	118.76330556000	32.08924759500
南京大学医院	1	118.77690114000	32.05573069490
南京市小行医院口腔门诊	1	118.73935296000	31.98622396530
迈皋桥社区卫生服务中心	1	118.80256284000	32.10440593500
南京东院专科门诊部	1	118.77847866000	32.08793948970
南京玄武尔康中医门诊所	1	118.80664398000	32.07563752530
南京市第一医院东院	1	118.81535508000	32.02123954530
中华路社区卫生服务中心口腔门诊	1	118.78945200000	32.02715272530
福建路诊所	1	118.75701312000	32.08356355500
南京思邈堂中医诊所	1	118.77153443900	32.04548149470
三条巷社区卫生服务站	1	118.79520912000	32.03811256480
南京中医药大学第二附属医院第二门诊部	1	118.75647023900	32.06787556470
中国人民解放军第二军医大学长征医院南京分院	1	118.74424608000	32.09390963960
南京龙之华研究院	1	118.85429340000	32.02082819960
玄武区社区卫生服务中医指导中心	1	118.78788762000	32.05094507960
港口医院	1	118.73183094000	32.09447249980
张公桥保健示范小区止马营社区卫生站	1	118.76503788000	32.03834327980
南京市玄武中医院	1	118.78788762000	32.05094507960
回龙桥社区卫生站	1	118.75190184000	32.07728047460
爱心诊所	1	118.75533048000	32.11256051960
南京下关平民诊所	1	118.76022324000	32.11481421030
华侨路社区卫生服务中心	1	118.75935582000	32.04546362980
维博医疗中心诊所	1	118.72521306000	32.04460026020
朝天宫社区卫生服务中心（白下医院）俞家巷社区医疗站	1	118.77753672000	32.03857147510
南京站卫生所	1	118.78979904000	32.08902911960
三五零三公司职工医院	1	118.75520466000	32.07708306020
南京君和堂中医馆	1	118.77918696000	32.03521065010
天禾诊所	1	118.73034522000	32.07067096480
南京市玄武区红十字医院	1	118.78747650000	32.04841337990
天山路社区卫生站	1	118.78384860000	32.06514033020
金陵船厂职工医院	1	118.75970304000	32.11526425460
江苏省肿瘤医院	1	118.78030206000	32.07002589010
万寿医院	1	118.83813137900	32.12703265490
华宏（集团）公司新华诊所（南京华宏集团有限公司职工医院）	1	118.76837148000	32.10627892470
南京市淮区口腔病防治所	1	118.78181442000	32.01961356020
南京市南机医院（南京第一机床厂有限公司医院）	1	118.80452484000	32.02707330020
白下区止马营社区卫生服务中心	1	118.77042258000	32.04168862480
蓝旗社区卫生服务中心苜蓿园卫生站	1	118.82678634000	32.03091126010
升州路门诊	1	118.76938830000	32.02945109990
南京新颐和康复医院	1	118.80839376000	32.10586605030
南京玄武光民诊所	1	118.82791278000	32.10556027520
玄武区妇幼保健所	1	118.81189494000	32.05046956510
南京林业大学综合门诊部	1	118.81194210000	32.07892504500
永存门诊	1	118.83465342000	32.02083314970
南京玄武郭光华诊所	1	118.85637546000	32.03678502000
山西路社区卫生服务中心	1	118.76108238000	32.07155859000
同仁中医馆	1	118.78041294000	32.05325155530
集庆门医院龙苑卫生站	1	118.81050750000	32.01363036020
南京自然医学会诊所	1	118.78339986000	32.03519332480
南京医科大学第二附属医院中华门门诊所	1	118.77453666000	32.00775300020
南京市口腔医院第二门诊部	1	118.77925662000	32.03408002460
南京鸡鸣寺卫生所	1	118.79003286000	32.06393374510
南京建国医院	1	118.79129268000	32.01623001040
南京市口腔医院第四门诊部	1	118.80439632000	32.10323868030
南京常青藤门诊部	1	118.79045244000	31.99343305510
金三益橡胶制品公司卫生所	1	118.75716306000	32.08388359480
三汊河社区卫生站	1	118.73008530000	32.06856037470
南京市白下区绒庄街门诊	1	118.77671375900	32.03002611000
许家巷社区服务中心	1	118.77688188000	32.02327242000
鼓楼区口腔病防治所	1	118.76044950000	32.07613725020
华侨路社区卫生服务中心	1	118.77724872000	32.04626557520
南京市红十字医院微创骨科中心	1	118.82614518000	32.02972983000
江苏省口腔医院第一门诊部(南京医科大学附属口腔医院)	1	118.74560544000	32.04332356500
南京市慈善总会慈善医疗门诊部	1	118.80256284000	32.10440593500
义龙诊所	1	118.81196856000	32.11863381020
南京栖霞文涛诊所	1	118.80564768000	32.11044201020
南京水西门医院	1	118.76670612000	32.02815865500
南京博大肾科医院	1	118.77143940000	32.02784149490
君威诊所安怀村社区卫生站	1	118.78546914000	32.09953324540
南京鼓楼筑康诊所	1	118.77217830000	32.06361050990
长白街社区卫生服务站	1	118.79378910000	32.04133348510
南京市白下区妇幼保健所	1	118.78930494000	32.03804875490
玄武南方医院双拜巷诊所	1	118.85931162000	32.03536990530
建邺区国安诊所	1	118.74710070000	32.01433060530
南京金康老年康复医院	1	118.75520466000	32.07708306020
民康诊所	1	118.75652118000	32.11316145010
南京建邺新河口诊所	1	118.75356828000	32.02529080470
南京建邺康民诊所	1	118.75232610000	32.01938703020
南京市白下医院	1	118.77411330000	32.03532742460
建中中医院柏果树社区卫生站	1	118.76503788000	32.03834327980
伍佰村诊所	1	118.78137018000	32.11267963490
江苏省农业科学院医务室	1	118.86549930000	32.03685769500
南京现代长城医院	1	118.77043950000	32.09331253490
江苏交通医院	1	118.76452956000	32.04585720030
建邺区南苑卫生服务站	1	118.75431870000	32.02266037500
莫愁社区卫生服务中心清凉门社区站	1	118.74954960000	32.04835893030
秦淮尹秀英诊所	1	118.80818352000	31.98448745980
秦淮糖尿病控制中心	1	118.77674166000	32.02286211040
南京市儿童医院	1	118.77420834000	32.05240708530
南京医科大学第二附属医院樱铁村卫生所	1	118.82161116000	32.08871497460
武定新村社区卫生站	1	118.79812512000	32.01476067010
秦淮区妇幼保健所	1	118.79536950000	31.99586013040
小市（医院）社区卫生服务中心中央北路诊所	1	118.77407154000	32.10960091500
南京东凤堂诊所	1	118.75120974000	32.04416767510
南京市红十字医院苜蓿园东街社区卫生服务站	1	118.77837336000	32.05950376530
滨湖社区卫生服务中心	1	118.73943234000	32.03234752480
南京济泽门诊部	1	118.77516684000	32.04488349000
中医坐堂医诊所	1	118.81351584000	32.06981619020
南京小行医院	1	118.73974284000	31.98628381520
长江社区卫生服务中心	1	118.77139422100	32.08522441480
南京脑科医院	1	118.76456142000	32.05197063000
南京市胸科医院	1	118.76417064000	32.05041952470
江苏省人民医院	1	118.76314986100	32.05026877540
国强诊所	1	118.74394458000	32.03266963500
南京友谊整形外科医院（南京南医大友谊医院）	1	118.76873220000	32.04476927960
南京军区南京总医院	1	118.80280980000	32.04250348490
南京中白白癜风研究所	1	118.81748304000	32.08418635520
中华门社区卫生服务中心	1	118.77567785900	32.01209536470
南京环球诊所（南京环球医疗投资咨询管理有限公司第一诊所）	1	118.76207418000	32.03295835540
南京金陵孕育专科门诊部	1	118.78870770000	32.04920461480
南京市脑血管病救治中心	1	118.76415102000	32.05207044000
南京肛泰医院	1	118.74311946000	32.01803055000
燕子矶社区卫生服务中心	1	118.81441188000	32.13343075520
马府街社区卫生服务站	1	118.79033382000	32.03138564980
南京辉园诊所	1	118.81450350000	32.02161826520
雨花台区康宁诊所	1	118.78609679900	31.98829639460
南京市中医院肛肠科河西分部	1	118.72828872000	32.02315974030
小市社区卫生中心	1	118.78053678000	32.09577997520
南京希延中医门诊部	1	118.73909160000	32.05518371970
鼓楼区江东街道龙江社区卫生服务中心	1	118.73226222000	32.05389370510
南京市皮肤病防治所	1	118.75425516000	32.09563971000
南京市职业病防治院	1	118.75425516000	32.09563971000
玄武区玄武门社区卫生服务中心	1	118.78152498000	32.06717774970
御龙堂中医诊所	1	118.76617026000	32.04429736510
熊猫集团社区卫生服务中心	29	118.81810728000	32.04583910990
华东电子集团公司专科门诊部	1	118.80999684000	32.10556864520
南京市自然医学会和燕门诊部	1	118.80849276000	32.11377732030
南京仁济门诊部	1	118.77486912000	32.06630214010
南京下关信公堂诊所	1	118.78048890000	32.11170817480
玄武区红山社区卫生服务中心	1	118.82338326000	32.10515171970
燕江小区社区卫生站	1	118.75818078000	32.11027037980
宝塔桥社区卫生服务中心	1	118.76062284000	32.10934198470
仁恒医院	1	118.80452484000	32.02707330020
南京玄武志武诊所	1	118.80087120000	32.08684945480
南京天雨诊所	1	118.76634774000	32.03501224490
南京福安园诊所	1	118.73790162000	32.04332018960
南京铁路疾控中心	1	118.82211228000	32.08855580980
中医馆卫生所	1	118.83010733900	32.10678463520
秦淮区东盛诊所	1	118.80214200000	32.00386383000
后宰门社区卫生服务中心	1	118.81393884000	32.04894253510
南京仁康医院	1	118.76109732000	32.10297394490
康都诊所	1	118.83943656100	32.10595150460
南京栖霞同林门诊	1	118.80523728000	32.10887115010
南京市红十字博爱医院	1	118.76403888000	32.00248430990
建邺区口腔病防治所	1	118.75956246000	32.03292672020
玄武段崇昆中西医结合诊所	1	118.85986260000	32.03478067520
雨花新村社区卫生站	1	118.76756202000	31.99679550040
金陵中西医结合医院	1	118.77268482000	32.04398137530
南京世和中医诊所	1	118.77308532000	32.04483210020
建邺区康健诊所	1	118.76109300000	32.03128678530
南京玄武小萍诊所	1	118.85958216000	32.03483026470
线路新村社区卫生站	1	118.78956360000	32.09720674460
南京市职业病防治院	1	118.82120022000	32.07804124530
鼓楼区育才社区卫生站	1	118.72611180000	32.04872036960
明基医院	1	118.72584575900	31.99130599480
南京栖霞康正诊所	1	118.83771324000	32.10639862470
南京市建邺区南湖社区卫生服务中心（南京市建邺医院）（南京市第二惠民医院）	1	118.75063716000	32.02870067960
康新妇科	1	118.83522636000	32.12225698500
南京建邺西苑堂诊所	1	118.75497894000	32.03249350520
颈腰椎间盘突出下肢静脉曲张微创诊疗中心	1	118.80293346000	32.10436656010
南京卫生学校附属医院	1	118.80256284000	32.10440593500
南京自然医学会下关幕府佳园诊所	1	118.76712678000	32.10960622470
南钢冶金社区门诊	1	118.80811098000	32.02932946470
南京王兴海烫烧伤专科	1	118.88399988000	32.05123204510
下关民生街诊所	1	118.75943915900	32.09631358490
秦淮区双塘社区卫生中心	1	118.77674166000	32.02286211040
南京市第一医院	1	118.77913259900	32.02000204530
秦淮中医院	1	118.77686028000	32.01752920500
南京医科大学附属口腔医院	1	118.83945222000	32.02760299510
童卫路内科诊所	1	118.83346920000	32.03759457040
鼓楼区龙馨堂诊所	1	118.74082176000	32.05786468480
东南大学医院丁家桥校区卫生所	1	118.76995728000	32.07746479510
南京明医诊所	1	118.74992094000	32.07558919550
轩东门诊	1	118.80277290000	31.98408831040
万全堂门诊	1	118.81043586000	32.02479233990
下关区第一军休所医务室	1	118.74603456100	32.09444860540
滨江诊所	1	118.75748094000	32.11143079520
兴卫社区卫生站	1	118.83564882000	32.10774520470
玄武海明诊所	1	118.83514806000	32.10593391010
白下华强中西医结合诊所	1	118.77638472000	32.03422825470
建邺区中城社区卫生站	1	118.73481480000	32.00117939980
第二军医大学长征医院南京分院	1	118.74492558000	32.09410925980
七家湾回民社区卫生站	1	118.77236082000	32.03072370020
南京尚贤苑诊所	1	118.83274326100	32.10381900040
南京瑞华中医诊所	1	118.78304724000	32.02696849480
白下区汉西门门诊	1	118.76596974000	32.04298651460
南京市急救中心南华骨科医院分站	1	118.82011374000	32.02187742040
南京玄武过街村诊所	1	118.81622916000	32.09646667500
崇太诊所	1	118.81809288000	31.98914635470
集庆门医院	1	118.76405220000	32.01989260470
舒康诊所	1	118.73756160000	32.03373730470
南京康泰中医诊所	1	118.79932734000	32.00381959470
北门桥社区卫生服务站	1	118.78346430000	32.05052199000
南京栖霞康永诊所	1	118.81728828000	32.12912515540
中国人民解放军南京政治学院医院	1	118.75202028000	32.08062010510
万寿社区卫生站	1	118.83638808000	32.12610947960
双龙巷社区卫生站同仁街卫生院分部	1	118.78089443900	32.05735415980
玄武医院	1	118.78747650000	32.04841337990
康民诊所	1	118.74436506100	32.08448623500
南京市第二医院	1	118.76429574000	32.09052816040
南京市心血管病医院	1	118.77913259900	32.02000204530
援开诊所	1	118.73007558000	32.07148141530
南京市建邺区长河诊所	1	118.74269898000	32.01615954030
南京方宇门诊部	1	118.74167298000	32.04304123500
康瑞中西医结合专科诊所	1	118.79337762000	32.03766112510
南京市白下区康存诊所	1	118.84530636000	32.01972250530
江苏省钟山康复医院	1	118.83971052000	32.05043842510
敬一堂诊所	1	118.81107900000	32.10544043970
中天皮肤病医院－急诊	1	118.79120376000	31.99235395540
南京市玄武区北苑诊所	1	118.81600848000	32.10326806480
大全卫生所	1	118.77727014000	32.08388953510
建邺晓海诊所	1	118.74770387900	32.02150558510
安德门卫生所	1	118.75591584000	31.99455922460
雨花台区丁墙社区卫生站	1	118.79108460000	31.98685306530
学利诊所	1	118.74753377900	32.09904922460
南京理工大学医院	1	118.84640580000	32.03291645990
南京九龙门诊部	1	118.77041808000	32.02622995480
南京邮政医院	1	118.81045584000	32.02431228010
先导诊所	1	118.77766740000	32.04038254460
南京市妇幼保健院	1	118.77140340000	32.04212949020
江苏省中医院	1	118.76966280000	32.04417955460
锁金村社区卫生服务中心	1	118.81264356000	32.07284527510
磼庆中医诊所	1	118.76032062000	32.02433248470
江苏省第二中医院	1	118.74879594000	32.02493845510
白下区中医院(南京市秦淮区淮海路社区卫生服务中心)	1	118.78007796000	32.03690215510
华侨路医院	1	118.77724872000	32.04626557520
江苏省公安消防总队医院	1	118.72779804000	32.05371847480
诚信诊所	1	118.81546722000	32.10597787540
秦淮医院	1	118.77674166000	32.02286211040
南京市中小学卫生保健所	1	118.78779204000	32.03164417460
南京新协和医院	1	118.78007796000	32.03690215510
赛虹桥社区卫生中心	1	118.73974284000	31.98628381520
建邺兴达诊所	1	118.73768094000	32.01923191510
建邺云康诊所	1	118.73735100000	32.01855182970
南京紫金医院	1	118.82614518000	32.02972983000
燕江门诊	1	118.75719168000	32.10810021010
南京长征门诊部	1	118.77579558000	32.07335103030
大光路社区卫生服务中心光华园卫生站	1	118.81321074000	32.02528688980
南京蓝天门诊部	1	118.83819150000	32.12659268950
白下区月牙湖社区卫生服务中心	1	118.82614518000	32.02972983000
大光路社区卫生服务中心	1	118.79861400000	32.02956427540
江苏民政康复医院	1	118.75760280000	32.08511376030
南京曙光医院	1	118.77760836000	32.00881477470
南京烷基苯医院后宰门卫生所	1	118.81495044000	32.05086462020
石门坎社区卫生服务中心	1	118.82944260000	32.02103380470
东白中西诊所	1	118.79149698000	32.04004126530
金洲卫生所	1	118.73689416000	31.98903560960
幕府山社区卫生服务中心	1	118.77758478000	32.11169462990
中华路社区卫生服务中心	1	118.77760350000	32.02711506000
四五四医院	1	118.79280540000	32.03075691020
南京鼓楼龙凤诊所	1	118.74110454000	32.05133518490
凤凰西街诊所	1	118.74039246000	32.04310086030
南京市红十字医院	1	118.78706106000	32.03016286510
武警南京医院（南京市红山医院）	1	118.79559990000	32.09835271540
惠民中西医结合医院	1	118.85327928000	32.03731961960
南京农业大学医院	1	118.84214682000	32.03571955480
康琦诊所	1	118.83607740000	32.12566888530
南京市肛肠病医院	1	118.78540830000	32.02469874030
南京大学医学院附属鼓楼医院	1	118.77837336000	32.05950376530
南京万厚中医肝病医院	1	118.74949218000	32.09370628530
南京市下关激光门诊	1	118.74943224000	32.09343628490
南京新光医院	1	118.76911812000	32.09410138510
万生堂门诊	1	118.76723028000	32.04132637520
南京丁连保诊所	1	118.76322978000	32.08039879540
中国医学科学院皮肤病医院	1	118.82341458000	32.08304632520
樱驼花园社区卫生服务站	1	118.82569896000	32.08354046980
玄武区口腔病防治所	1	118.81406898000	32.04902276970
南京康玺诊所	1	118.74719322000	32.08718542490
扇骨里社区卫生站	1	118.79754300000	32.02259125500
南京市口腔医院第一门诊部	1	118.79767242000	32.02791246040
白下区红十字会第二诊所	1	118.80824112000	32.03029988990
江苏省放疗中心	1	118.78173324000	32.07021709520
南京医科大学附属眼科医院（南京医科大学眼科医院）	1	118.76975298000	32.04470987960
南京市中心医院（南京市市级机关医院）	1	118.79116200000	32.05801115970
南京市第一医院南院	1	118.76998212000	32.00315746480
秦淮区水榭华庭诊所	1	118.77410664000	32.01180421500
南京油运医院	1	118.73226222000	32.05389370510
江苏省妇幼保健院	1	118.73500073900	32.06166457460
南京华厦门诊部	1	118.80386586000	32.09491561500
南京玄武振国诊所	1	118.78037226000	32.06976601460
康宁中西医结合门诊	1	118.77980130000	32.07035538020
